[34m[1mwandb[0m: [33mWARNING[0m Saving files without folders. If you want to preserve subdirectories pass base_path to wandb.save, i.e. wandb.save("/mnt/folder/file.h5", base_path="/mnt")
[2025-01-10 13:30:10,351] [INFO] [axolotl.callbacks.on_train_begin:812] [PID:2652322] [RANK:0] The Axolotl config has been saved to the WandB run under files.[39m
  0%|                                                                                                                                                                  | 0/230 [00:00<?, ?it/s]You're using a PreTrainedTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
                                                                                                                                                                                               
{'loss': 1.6389, 'grad_norm': 0.7217003107070923, 'learning_rate': 2e-05, 'epoch': 0.02}
                                                                                                                                                                                               
[2025-01-10 13:30:12,529] [INFO] [accelerate.accelerator.gather_for_metrics:2509] [PID:2652322] The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
{'eval_loss': 1.9754905700683594, 'eval_runtime': 1.544, 'eval_samples_per_second': 90.026, 'eval_steps_per_second': 5.829, 'epoch': 0.02}
[2025-01-10 13:30:12,997] [INFO] [axolotl.callbacks.on_step_end:128] [PID:2652322] [RANK:0] cuda memory usage while training: 2.424GB (+15.593GB cache, +0.978GB misc)[39m
{'loss': 1.6391, 'grad_norm': 0.6519946455955505, 'learning_rate': 4e-05, 'epoch': 0.04}
{'loss': 1.6348, 'grad_norm': 0.5649563074111938, 'learning_rate': 6e-05, 'epoch': 0.07}
{'loss': 1.7054, 'grad_norm': 0.6424350142478943, 'learning_rate': 8e-05, 'epoch': 0.09}
{'loss': 1.6145, 'grad_norm': 0.6151083707809448, 'learning_rate': 0.0001, 'epoch': 0.11}
{'loss': 1.5883, 'grad_norm': 0.5756988525390625, 'learning_rate': 0.00012, 'epoch': 0.13}
{'loss': 1.4861, 'grad_norm': 0.4720902740955353, 'learning_rate': 0.00014, 'epoch': 0.15}
{'loss': 1.5521, 'grad_norm': 0.5819863677024841, 'learning_rate': 0.00016, 'epoch': 0.17}
{'loss': 1.4042, 'grad_norm': 0.6700189113616943, 'learning_rate': 0.00018, 'epoch': 0.2}
{'loss': 1.4021, 'grad_norm': 0.6953012347221375, 'learning_rate': 0.0002, 'epoch': 0.22}
{'loss': 1.445, 'grad_norm': 0.7199373245239258, 'learning_rate': 0.00019998980430094334, 'epoch': 0.24}
{'loss': 1.4092, 'grad_norm': 0.5488927960395813, 'learning_rate': 0.00019995921928281894, 'epoch': 0.26}
{'loss': 1.4062, 'grad_norm': 0.5431457757949829, 'learning_rate': 0.00019990825118233957, 'epoch': 0.28}
{'loss': 1.3189, 'grad_norm': 0.49640029668807983, 'learning_rate': 0.00019983691039261357, 'epoch': 0.3}
{'loss': 1.3278, 'grad_norm': 0.47457364201545715, 'learning_rate': 0.00019974521146102537, 'epoch': 0.33}
{'loss': 1.3555, 'grad_norm': 0.430841863155365, 'learning_rate': 0.00019963317308626914, 'epoch': 0.35}
